Time (s),Channel 2 (V),Channel 1 (V)
0.00403712,2.999044896,3.243872291
0.00403744,2.99706756,3.244188665
0.00403776,2.996118438,3.245295974
0.00403808,2.994220195,3.247352404
0.0040384,2.992559233,3.249962488
0.00403872,2.990028242,3.253205319
0.00403904,2.988525466,3.256369057
0.00403936,2.986627223,3.258900048
0.00403968,2.985124448,3.262063786
0.00404,2.98243527,3.264515683
0.00404032,2.980853401,3.266572113
0.00404064,2.979192439,3.268391263
0.00404096,2.977768756,3.268707636
0.00404128,2.976424168,3.269419478
0.0040416,2.974921392,3.269261291
0.00404192,2.972311308,3.270289506
0.00404224,2.970254878,3.270131319
0.00404256,2.968673009,3.27108044
0.00404288,2.966616579,3.271871375
0.0040432,2.965351084,3.271792281
0.00404352,2.964085589,3.272345935
0.00404384,2.962582813,3.27313687
0.00404416,2.96068457,3.273690524
0.00404448,2.959419075,3.274876926
0.0040448,2.958549047,3.274876926
0.00404512,2.957204458,3.27566786
0.00404544,2.956413524,3.27566786
0.00404576,2.954910748,3.276221515
0.00404608,2.954673468,3.276696075
0.0040464,2.953566159,3.276616982
0.00404672,2.952854318,3.276775169
0.00404704,2.952617038,3.276854262
0.00404736,2.95222157,3.27772429
0.00404768,2.951588823,3.278989786
0.004048,2.951272449,3.279622533
0.00404832,2.951588823,2.738465113
0.00404864,2.951272449,3.295520318
0.00404896,2.95198429,3.29900043
0.00404928,2.951588823,3.303429663
0.0040496,2.95174701,3.310310794
0.00404992,2.951114262,3.316321896
0.00405024,2.950797888,3.319485635
0.00405056,2.951114262,3.320592943
0.00405088,2.950560608,3.320909317
0.0040512,2.951035169,3.32051385
0.00405152,2.951193356,3.318536513
0.00405184,2.950956075,3.315689149
0.00405216,2.951193356,3.31458184
0.00405248,2.950876982,3.312604504
0.0040528,2.951035169,3.310152607
0.00405312,2.952063384,3.308017084
0.00405344,2.952142477,3.306988869
0.00405376,2.952300664,3.305169719
0.00405408,2.952617038,3.304536972
0.0040544,2.952063384,3.304299691
0.00405472,2.952063384,3.304141504
0.00405504,2.951905197,3.303113289
0.00405536,2.952458851,3.302876009
0.00405568,2.95222157,3.303508757
0.004056,2.952854318,3.302796916
0.00405632,2.952617038,3.302480542
0.00405664,2.952458851,3.301768701
0.00405696,2.952775225,3.301768701
0.00405728,2.952933412,3.301847794
0.0040576,2.953012505,3.30153142
0.00405792,2.952537944,3.300898673
0.00405824,2.95198429,3.301373233
0.00405856,2.95198429,3.301373233
0.00405888,2.951351542,3.301135953
0.0040592,2.951193356,3.300582299
0.00405952,2.951035169,3.300265925
0.00405984,2.951035169,3.300265925
0.00406016,2.950956075,3.299870458
0.00406048,2.950718795,3.298842243
0.0040608,2.950560608,3.298763149
0.00406112,2.949848767,3.298209495
0.00406144,2.947792337,3.297418561
0.00406176,2.944786786,3.297814028
0.00406208,2.939724805,3.298051308
0.0040624,2.93434645,3.297339467
0.00406272,2.929205375,3.297260374
0.00406304,2.925250702,3.296311252
0.00406336,2.920742375,3.295757598
0.00406368,2.917657731,3.295362131
0.004064,2.915284927,3.295757598
0.00406432,2.914414899,3.295203944
0.00406464,2.915205833,3.294966664
0.00406496,2.918132291,3.295045757
0.00406528,2.922166058,3.294492103
0.0040656,2.927781693,3.294175729
0.00406592,2.93458373,3.294175729
0.00406624,2.941148487,3.294017542
0.00406656,2.947555057,3.294017542
0.00406688,2.955227122,3.293938449
0.0040672,2.961870972,3.293622075
0.00406752,2.969305757,3.293938449
0.00406784,2.977452383,3.293622075
0.00406816,2.987101784,3.293622075
0.00406848,2.997383933,3.292672953
0.0040688,3.005688746,3.29259386
0.00406912,3.011620755,3.292910234
0.00406944,3.015259054,3.292989327
0.00406976,3.017948232,3.292514766
0.00407008,3.019925568,3.29259386
0.0040704,3.022456559,3.292672953
0.00407072,3.024196615,3.292198393
0.00407104,3.026015764,3.291723832
0.00407136,3.028625848,3.291644738
0.00407168,3.031156839,3.292119299
0.004072,3.032896895,3.291802925
0.00407232,3.034795138,3.291486551
0.00407264,3.035665166,3.291802925
0.00407296,3.036930661,3.290695617
0.00407328,3.038354343,3.291328365
0.0040736,3.039303465,3.291565645
0.00407392,3.040489866,3.291170178
0.00407424,3.041438988,3.29077471
0.00407456,3.04262539,3.291407458
0.00407488,3.044365446,3.291407458
0.0040752,3.044840006,3.290458337
0.00407552,3.045630941,3.29053743
0.00407584,3.046026408,3.291170178
0.00407616,3.046184595,3.291565645
0.00407648,3.046105502,3.291328365
0.0040768,3.046105502,3.291091084
0.00407712,3.046738249,3.291407458
0.00407744,3.046659156,3.291723832
0.00407776,3.045868221,3.292435673
0.00407808,3.046500969,3.292356579
0.0040784,3.046263689,3.287373692
0.00407872,3.045472754,3.273453244
0.00407904,3.044602726,3.270131319
0.00407936,3.042546296,3.265148431
0.00407968,3.041438988,3.258662768
0.00408,3.040727147,3.253363506
0.00408032,3.039936212,3.250990702
0.00408064,3.038670717,3.250120674
0.00408096,3.037642502,3.250357955
0.00408128,3.035981539,3.252572572
0.0040816,3.03392511,3.254312628
0.00408192,3.031789586,3.257476366
0.00408224,3.029891343,3.260007356
0.00408256,3.028546755,3.262538347
0.00408288,3.026648512,3.265227524
0.0040832,3.024038428,3.267600328
0.00408352,3.02134925,3.268865823
0.00408384,3.019213727,3.270131319
0.00408416,3.017078204,3.271159534
0.00408448,3.015733615,3.272108655
0.0040848,3.013598092,3.273057776
0.00408512,3.012807157,3.274085991
0.00408544,3.010276167,3.274006898
0.00408576,3.007586989,3.274244178
0.00408608,3.005135092,3.274797832
0.0040864,3.00371141,3.2751933
0.00408672,3.00189226,3.275351487
0.00408704,3.000152204,3.276300608
0.00408736,2.998412148,3.276221515
0.00408768,2.996672092,3.276775169
0.004088,2.994378382,3.277328823
0.00408832,2.99271742,3.27748701
0.00408864,2.991214644,3.277803384
0.00408896,2.989790962,3.278989786
0.00408928,2.988525466,3.279068879
0.0040896,2.987418158,3.27954344
0.00408992,2.985836289,3.280650748
0.00409024,2.985519915,3.281125309
0.00409056,2.983938046,3.281441683
0.00409088,2.983068018,3.281520776
0.0040912,2.982514364,3.280967122
0.00409152,2.981248869,3.28159987
0.00409184,2.981011588,3.282548991
0.00409216,2.980378841,3.282390804
0.00409248,2.97990428,3.282469898
0.0040928,2.980220654,3.161140537
0.00409312,2.97990428,2.865093735
0.00409344,2.979825186,3.297418561
0.00409376,2.979508813,3.300186832
0.00409408,2.979034252,3.304299691
0.0040944,2.979271532,3.310706261
0.00409472,2.978955158,3.31434456
0.00409504,2.979666999,3.317191924
0.00409536,2.98014156,3.318378326
0.00409568,2.978796971,3.318141046
0.004096,2.978876065,3.317745579
0.00409632,2.979666999,3.316163709
0.00409664,2.980616121,3.313949093
0.00409696,2.980062467,3.31228813
0.00409728,2.980616121,3.310943541
0.0040976,2.980932495,3.309045299
0.00409792,2.980537027,3.306909775
0.00409824,2.980853401,3.305248813
0.00409856,2.980774308,3.304536972
0.00409888,2.982277083,3.303429663
0.0040992,2.983305298,3.303746037
0.00409952,2.98219799,3.30358785
0.00409984,2.98219799,3.302480542
0.00410016,2.98219799,3.302955102
0.00410048,2.982277083,3.302401448
0.0041008,2.98196071,3.302085074
0.00410112,2.98219799,3.302322355
0.00410144,2.982593457,3.302480542
0.00410176,2.983147111,3.302717822
0.00410208,2.982830738,3.302796916
0.0041024,2.983305298,3.302401448
0.00410272,2.983305298,3.302401448
0.00410304,2.983305298,3.301135953
0.00410336,2.982751644,3.30105686
0.00410368,2.982751644,3.300740486
0.004104,2.982751644,3.300107738
0.00410432,2.981723429,3.299633177
0.00410464,2.981011588,3.299633177
0.00410496,2.980695214,3.29900043
0.00410528,2.980378841,3.298842243
0.0041056,2.97808513,3.298525869
0.00410592,2.974130458,3.299079523
0.00410624,2.969859411,3.298288589
0.00410656,2.964639243,3.297734934
0.00410688,2.960210009,3.29718128
0.0041072,2.955701683,3.29670672
0.00410752,2.951509729,3.296153065
0.00410784,2.948425085,3.296073972
0.00410816,2.944786786,3.296469439
0.00410848,2.942018515,3.295836692
0.0041088,2.941781234,3.295678505
0.00410912,2.942572169,3.295994878
0.00410944,2.94534044,3.295678505
0.00410976,2.9494533,3.295994878
0.00411008,2.953566159,3.295362131
0.0041104,2.959181795,3.295836692
0.00411072,2.964560149,3.29512485
0.00411104,2.970571252,3.295045757
0.00411136,2.977056915,3.294808477
0.00411168,2.982909831,3.295441224
0.004112,2.988762747,3.294808477
0.00411232,2.994299289,3.294729383
0.00411264,3.000231298,3.29465029
0.00411296,3.00600512,3.294413009
0.00411328,3.010829821,3.293701168
0.0041136,3.015891802,3.293305701
0.00411392,3.023247493,3.292989327
0.00411424,3.031156839,3.292672953
0.00411456,3.037167941,3.292672953
0.00411488,3.041676268,3.292989327
0.0041152,3.04515638,3.29283114
0.00411552,3.048636492,3.292435673
0.00411584,3.051167483,3.292040206
0.00411616,3.052986632,3.29283114
0.00411648,3.055992184,3.292435673
0.0041168,3.058602268,3.292514766
0.00411712,3.060737791,3.292119299
0.00411744,3.063110595,3.29283114
0.00411776,3.065325211,3.29283114
0.00411808,3.067618922,3.292672953
0.0041184,3.070149912,3.292752047
0.00411872,3.071889968,3.292277486
0.00411904,3.073155463,3.292672953
0.00411936,3.074816426,3.291961112
0.00411968,3.077031043,3.291644738
0.00412,3.077742884,3.291723832
0.00412032,3.079166566,3.291882019
0.00412064,3.079957501,3.291249271
0.00412096,3.08153937,3.291565645
0.00412128,3.081064809,3.292435673
0.0041216,3.08177665,3.292989327
0.00412192,3.081855743,3.291644738
0.00412224,3.082093024,3.282944458
0.00412256,3.082725771,3.275509674
0.00412288,3.082567585,3.273295057
0.0041232,3.082251211,3.266334833
0.00412352,3.081618463,3.261510132
0.00412384,3.081143902,3.258188207
0.00412416,3.080827529,3.256764525
0.00412448,3.079957501,3.256448151
0.0041248,3.078454725,3.256131777
0.00412512,3.076714669,3.25803002
0.00412544,3.075449174,3.260481917
0.00412576,3.073946398,3.262854721
0.00412608,3.072680903,3.265306618
0.0041264,3.071969062,3.268391263
0.00412672,3.070149912,3.270368599
0.00412704,3.067698015,3.271634094
0.00412736,3.064850651,3.27337415
0.00412768,3.063189688,3.274797832
0.004128,3.060975071,3.274876926
0.00412832,3.058760455,3.275114206
0.00412864,3.055517623,3.276379702
0.00412896,3.0533821,3.27724973
0.00412928,3.05156295,3.277882477
0.0041296,3.049664707,3.278910692
0.00412992,3.046896436,3.279068879
0.00413024,3.0449191,3.278831599
0.00413056,3.043653605,3.278515225
0.00413088,3.039857119,3.278277944
0.0041312,3.037167941,3.278831599
0.00413152,3.034795138,3.279622533
0.00413184,3.033055082,3.279701627
0.00413216,3.031552306,3.279622533
0.00413248,3.028704942,3.280018
0.0041328,3.026727605,3.280571655
0.00413312,3.023880241,3.281046215
0.00413344,3.022377465,3.281441683
0.00413376,3.020479222,3.281758057
0.00413408,3.018739166,3.281995337
0.0041344,3.017473671,3.282390804
0.00413472,3.016049989,3.283498113
0.00413504,3.014784493,3.283814486
0.00413536,3.013360811,3.283735393
0.00413568,3.012728064,3.283498113
0.004136,3.011620755,3.283735393
0.00413632,3.010671634,3.284447234
0.00413664,3.009485232,3.284447234
0.00413696,3.009643419,3.284526327
0.00413728,3.008219737,3.284209954
0.0041376,3.007666083,2.795096027
0.00413792,3.007745176,3.236912067
0.00413824,3.007745176,3.298367682
0.00413856,3.007824269,3.299870458
0.00413888,3.007428802,3.303904224
0.0041392,3.006796055,3.308412551
0.00413952,3.006400587,3.311734476
0.00413984,3.006716961,3.314186373
0.00414016,3.006716961,3.314502747
0.00414048,3.007191522,3.314660934
0.0041408,3.007270615,3.313711812
0.00414112,3.008219737,3.312129943
0.00414144,3.007666083,3.310468981
0.00414176,3.007982456,3.309361672
0.00414208,3.008536111,3.30770071
0.0041424,3.008536111,3.306988869
0.00414272,3.009327045,3.305960654
0.00414304,3.009327045,3.304141504
0.00414336,3.009327045,3.30358785
0.00414368,3.009722512,3.302955102
0.004144,3.01059254,3.302638729
0.00414432,3.010750727,3.302955102
0.00414464,3.011146195,3.301689607
0.00414496,3.012490783,3.301215046
0.00414528,3.012886251,3.301768701
0.0041456,3.012728064,3.302005981
0.00414592,3.012253503,3.301689607
0.00414624,3.012965344,3.301452327
0.00414656,3.012965344,3.30105686
0.00414688,3.013439905,3.300503205
0.0041472,3.013598092,3.301135953
0.00414752,3.013439905,3.301215046
0.00414784,3.013202624,3.300345018
0.00414816,3.014389026,3.300107738
0.00414848,3.014151746,3.299870458
0.0041488,3.014389026,3.29900043
0.00414912,3.014547213,3.299791364
0.00414944,3.014547213,3.298921336
0.00414976,3.013518998,3.298763149
0.00415008,3.013044437,3.297972215
0.0041504,3.012253503,3.297734934
0.00415072,3.011383475,3.297576748
0.00415104,3.00600512,3.297734934
0.00415136,3.001496793,3.297260374
0.00415168,2.99730484,3.296944
0.004152,2.993271074,3.296864906
0.00415232,2.988762747,3.296548533
0.00415264,2.984649887,3.296864906
0.00415296,2.980537027,3.296548533
0.00415328,2.977452383,3.296232159
0.0041536,2.974130458,3.296073972
0.00415392,2.971520374,3.296232159
0.00415424,2.970175785,3.296153065
0.00415456,2.969622131,3.295994878
0.00415488,2.971204,3.295757598
0.0041552,2.973972271,3.296073972
0.00415552,2.977452383,3.296232159
0.00415584,2.981090682,3.296232159
0.00415616,2.985678102,3.296311252
0.00415648,2.990186429,3.295599411
0.0041568,2.99548569,3.295836692
0.00415712,2.999994017,3.295283037
0.00415744,3.004976905,3.295757598
0.00415776,3.009406139,3.295283037
0.00415808,3.014072652,3.295203944
0.0041584,3.018264606,3.295283037
0.00415872,3.022140185,3.294254822
0.00415904,3.026806699,3.294492103
0.00415936,3.030919558,3.294492103
0.00415968,3.034083297,3.294175729
0.00416,3.039382558,3.294096635
0.00416032,3.044602726,3.294571196
0.00416064,3.049981081,3.294333916
0.00416096,3.053540287,3.294096635
0.00416128,3.056704025,3.29488757
0.0041616,3.059630483,3.294413009
0.00416192,3.062003286,3.293622075
0.00416224,3.063585155,3.293859355
0.00416256,3.066827987,3.293463888
0.00416288,3.069438071,3.294096635
0.0041632,3.071336314,3.293542981
0.00416352,3.074025491,3.294096635
0.00416384,3.076477388,3.29465029
0.00416416,3.077821977,3.295045757
0.00416448,3.080669342,3.294254822
0.0041648,3.082646678,3.293780262
0.00416512,3.084307641,3.293622075
0.00416544,3.08588951,3.290141963
0.00416576,3.086917725,3.280097094
0.00416608,3.088025033,3.278831599
0.0041664,3.088736874,3.274244178
0.00416672,3.089923276,3.268865823
0.00416704,3.090635117,3.265306618
0.00416736,3.091505145,3.263645655
0.00416768,3.091426052,3.263962029
0.004168,3.091267865,3.264911151
0.00416832,3.09047693,3.265148431
0.00416864,3.091030584,3.267125767
0.00416896,3.09071421,3.269261291
0.00416928,3.09071421,3.272029562
0.0041696,3.090002369,3.273611431
0.00416992,3.089844182,3.275272393
0.00417024,3.089290528,3.276616982
0.00417056,3.087787753,3.27748701
0.00417088,3.08636407,3.278989786
0.0041712,3.085098575,3.280176187
0.00417152,3.083042145,3.281678963
0.00417184,3.081064809,3.281520776
0.00417216,3.079008379,3.281678963
0.00417248,3.076872856,3.28183715
0.0041728,3.0751328,3.282548991
0.00417312,3.072918183,3.281916243
0.00417344,3.070545379,3.282469898
0.00417376,3.069121697,3.283260832
0.00417408,3.066274333,3.283498113
0.0041744,3.063743342,3.284289047
0.00417472,3.060975071,3.284447234
0.00417504,3.059235015,3.285396355
0.00417536,3.056862212,3.285317262
0.00417568,3.054489408,3.285870916
0.004176,3.052195698,3.286029103
0.00417632,3.04926924,3.287057318
0.00417664,3.047054623,3.287136411
0.00417696,3.044523633,3.287531879
0.00417728,3.042704483,3.288006439
0.0041776,3.040015306,3.287531879
0.00417792,3.038354343,3.28824372
0.00417824,3.035981539,3.288481
0.00417856,3.03439967,3.288481
0.00417888,3.031473213,3.288639187
0.0041792,3.030286811,3.288876467
0.00417952,3.027993101,3.288955561
0.00417984,3.025936671,3.289192841
0.00418016,3.024433895,3.289825589
0.00418048,3.022061091,3.289825589
0.0041808,3.021428344,3.290062869
0.00418112,3.019767381,3.29077471
0.00418144,3.019371914,3.291961112
0.00418176,3.017869138,3.291486551
0.00418208,3.017157297,3.291486551
0.0041824,3.016287269,2.753176496
0.00418272,3.015179961,3.29259386
0.00418304,3.015179961,3.30129414
0.00418336,3.014784493,3.303429663
0.00418368,3.013835372,3.307147056
0.004184,3.0147054,3.310943541
0.00418432,3.013993559,3.313079065
0.00418464,3.014389026,3.314265467
0.00418496,3.013993559,3.314423653
0.00418528,3.01446812,3.313790906
0.0041856,3.01494268,3.313316345
0.00418592,3.015654522,3.312604504
0.00418624,3.01494268,3.310785355
0.00418656,3.015259054,3.309836233
0.00418688,3.015100867,3.308728925
0.0041872,3.015891802,3.307305243
0.00418752,3.015970895,3.305723373
0.00418784,3.016445456,3.304853345
0.00418816,3.01676183,3.305090626
0.00418848,3.017710951,3.303983317
0.0041888,3.017631858,3.30382513
0.00418912,3.017790045,3.304141504
0.00418944,3.018660073,3.304220598
0.00418976,3.019609194,3.304062411
0.00419008,3.020004662,3.30382513
0.0041904,3.019609194,3.303271476
0.00419072,3.019846475,3.303508757
0.00419104,3.019846475,3.303666944
0.00419136,3.020162848,3.302876009
0.00419168,3.020637409,3.302243261
0.004192,3.021586531,3.302005981
0.00419232,3.021507437,3.302005981
0.00419264,3.021902904,3.302005981
0.00419296,3.021902904,3.302243261
0.00419328,3.022219278,3.301373233
